snp	V.df1	z.df1	r.df1	lABF.df1	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4	Colocalized
rs11834950	0.00015876	8.00793650793651	0.996046690684673	29.1701654064688	0.000552847205229219	0.318892776895469	0.979842666757062	-1.90227218633947	27.2678932201293	1.61171452541792e-26	FALSE
rs11835105	0.00012769	-1.66371681415929	0.996817908033082	-1.49553534628306	0.000373483796044939	1.37569639773986	0.986292784808862	-1.21161690535593	-2.70715225163899	1.54629117319335e-39	FALSE
rs11835397	0.00010609	2.93203883495146	0.997354765822348	1.31955768101573	0.000275465691357291	-1.87539683759943	0.989853643612471	-0.554606600521856	0.764951080493876	4.97973915565104e-38	FALSE
rs11835628	0.00128164	0.916201117318436	0.968953752806332	-1.32945691699754	0.00127779726135474	-0.0989773031527302	0.95461006382583	-1.54155651247347	-2.87101342947101	1.31258449993037e-39	FALSE
rs11835808	0.00015129	-0.682926829268293	0.99623200151228	-2.55828981136629	0.000376854133434643	-2.52306331157631	0.986170800776795	0.998420425517264	-1.55986938584902	4.87023474373886e-39	FALSE
rs11836043	0.00221841	-1.72186836518047	0.947453966172577	-0.0685125421417878	0.00294231249099798	-0.0296877908912696	0.901317896054365	-1.15752863833679	-1.22604118047858	6.80032457936885e-39	FALSE
rs11836288	0.000324	-5.18333333333333	0.991965082829084	10.9135560914081	0.000742736443172568	1.55947450646475	0.973105331470106	-0.624636624749928	10.2889194666582	6.81417857159647e-34	FALSE
rs11836770	0.00017689	0.203007518796993	0.995597220193001	-2.69224427906537	0.00057472633828658	0.403547967939633	0.979061636066184	-1.8533655390138	-4.54560981807917	2.45957064140408e-40	FALSE
rs11837057	0.00015376	-0.685483870967742	0.996170719753268	-2.54849480729534	0.000509437292005529	-2.94779419559949	0.981395987539626	2.27172661499828	-0.276768192297069	1.75708860648885e-38	FALSE
rs11837062	0.00219961	1.78251599147122	0.94787605857021	0.0288078280111088	0.0036177264872428	0.448987382157159	0.881352887863903	-0.976964999256838	-0.948157171245729	8.9786932376803e-39	FALSE
rs11837294	0.00219961	-1.69722814498934	0.94787605857021	-0.111847445204287	0.00143027218322207	1.06391470420406	0.949467541791438	-0.955211668299843	-1.06705911350413	7.97213558834656e-39	FALSE
rs11837316	0.00015625	-1.24	0.996108949416343	-2.00872948213634	0.000382158230353888	-2.65478787979786	0.985978888473766	1.34094409708146	-0.667785385054879	1.18843943310479e-38	FALSE
rs11837784	0.00030976	2.67613636363636	0.992315508700622	1.11906033621889	0.000357726457101895	3.11871399540785	0.986863497366743	2.63312297253482	3.75218330875371	9.8751810672905e-37	FALSE
rs11838212	0.00018225	3.25185185185185	0.995464415257981	2.5653887390389	0.000408393665311356	0.434141941645071	0.985030737974135	-2.00804927402632	0.557339465012586	4.046150340236e-38	FALSE
rs11838253	0.00017161	-3.17557251908397	0.995728077615012	2.292745149307	0.000519007319202857	-2.88110726962518	0.981053123778036	2.08869453037042	4.38143967967742	1.85279613891772e-36	FALSE
rs11838259	0.00047961	-0.534246575342466	0.988151812727445	-2.07677134757932	0.000892410206843654	0.066611538237888	0.967859798835281	-1.71667658592134	-3.79344793350066	5.21818000615728e-40	FALSE
rs12049919	1e-04	-0.44	0.997506234413965	-2.900422110162	0.000351869382412028	0.0556634367812951	0.987075802240238	-2.1727977778832	-5.0732198880452	1.45117957936769e-40	FALSE
rs12049957	1e-04	-0.32	0.997506234413965	-2.94590839445128	0.000263141086971581	2.55212689789383	0.99030319957929	0.907116864999122	-2.03879152945215	3.01687037482294e-39	FALSE
rs12049990	0.00013456	-4.47413793103448	0.996647278554941	7.12640642887037	0.000353529284907246	-2.87770563005895	0.987015625491208	1.91482750980006	9.04123393867044	1.95681861225246e-34	FALSE
rs12099949	0.00027889	6.25748502994012	0.993076025679953	16.9561187938409	0.000871263909775639	1.25039475293869	0.968597468153559	-0.973238585298753	15.9828802085422	2.02427373808841e-31	FALSE
rs12146744	0.000121	0.909090909090909	0.996984123027841	-2.48995540035431	0.000398854371699191	-1.18642875562901	0.985375277674453	-1.41900731611295	-3.90896271646727	4.64891519185567e-40	FALSE
rs12227092	0.00040401	0.671641791044776	0.990000744975561	-2.07932634086784	0.000908667644631504	1.0318352488942	0.967293436448248	-1.19515883720274	-3.27448517807058	8.76802374815509e-40	FALSE
rs12227286	0.00037249	-1.59067357512953	0.990773667910996	-1.08939806691476	0.00173574091067608	1.77630661132767	0.939329907067088	0.0807652703253279	-1.00863279658943	8.45179400561949e-39	FALSE
rs12227642	0.00040401	-0.567164179104478	0.990000744975561	-2.1433929963402	0.000956194872810947	1.05698558863498	0.965641519272522	-1.14603689803183	-3.28942989437203	8.63796240634067e-40	FALSE
rs12227668	0.00021316	-1.66438356164384	0.994699247708959	-1.24220894274513	0.000801748580486411	1.5944031723017	0.971030391057293	-0.53651537759239	-1.77872432033752	3.91293293259927e-39	FALSE
rs12227829	0.00015876	0.880952380952381	0.996046690684673	-2.38009661239668	0.000389279843004277	0.517882249234288	0.985721332438921	-1.9923080889704	-4.37240470136707	2.92470001195438e-40	FALSE
rs12228013	0.00024025	1.79354838709677	0.994029609656998	-0.961666399429165	0.000837485427151773	0.959138886763227	0.969778135262496	-1.30352237027087	-2.26518876970004	2.40565629504103e-39	FALSE
rs12228358	0.00010201	-0.485148514851485	0.997456237231002	-2.86967026533805	0.00035157343889338	0.0452679597806621	0.987086531905552	-2.17373087392884	-5.04340113926689	1.49510356323275e-40	FALSE
rs12228617	0.00016641	2.95348837209302	0.995856985974101	1.60031096732793	0.0005077948756874	1.38433774201199	0.981454854209366	-1.05334798642482	0.546962980903113	4.00438260143033e-38	FALSE
rs12228664	0.00040804	-0.638613861386139	0.98990200960007	-2.0958547105585	0.000902290288590028	1.09039029056389	0.967515526169175	-1.13833224675209	-3.23418695731058	9.12857551029346e-40	FALSE
rs12228767	0.00014641	-3.21487603305785	0.996353098570956	2.34192911282284	0.000351450331972119	1.37746129457239	0.987090995312624	-1.23846204793332	1.10346706488952	6.98589765090684e-38	FALSE
rs12229203	0.00020736	-1.6875	0.99484273526041	-1.2171893982155	0.000470060163434825	-0.123901689854754	0.982809270675286	-2.0241486550832	-3.2413380532987	9.0635290445409e-40	FALSE
rs12229301	0.00020449	1.66433566433566	0.994913752170467	-1.26264532772274	0.000374627184546358	0.19315621089134	0.986251398288024	-2.12501089145746	-3.3876562191802	7.82982686176546e-40	FALSE
rs12229370	0.00022801	-1.86092715231788	0.994332058682495	-0.864753903846562	0.000940283179176715	1.41873511674998	0.966193937827745	-0.721175482134233	-1.58592938598079	4.74495589893617e-39	FALSE
rs12229418	0.00020736	-1.63888888888889	0.99484273526041	-1.29762216469235	0.000488757256616167	-0.310989977381962	0.982137706790856	-1.96503804704226	-3.26266021173461	8.87232077289646e-40	FALSE
rs12230055	0.00023409	1.83660130718954	0.994181799563504	-0.896642652050894	0.000936449461036769	1.274732506093	0.96632713048136	-0.910418177449657	-1.80706082950055	3.80361029863333e-39	FALSE
rs12230604	0.00016384	1.671875	0.99592070877685	-1.35903415302153	0.000397964681774296	1.65794742718797	0.985407423736215	-0.759282303130497	-2.11831645615203	2.78624571450461e-39	FALSE
rs12230678	9.801e-05	0.767676767676768	0.997555739050392	-2.71306266135176	0.000276293167975879	-0.519746762237816	0.989823474948544	-2.16014201634194	-4.8732046776937	1.77250170099428e-40	FALSE
rs12230685	0.00018496	-2.90441176470588	0.995397282963576	1.50783624696366	0.000798212455124324	1.82213484289875	0.971154476376583	-0.160698635125036	1.34713761183862	8.91347380519093e-38	FALSE
rs12230687	0.00020736	1.67361111111111	0.99484273526041	-1.24041007162725	0.000489849178883882	-0.306127005065805	0.982098515391295	-1.96541775122119	-3.20582782284844	9.39115974325231e-40	FALSE
rs12230710	8.836e-05	-0.98936170212766	0.997795868925543	-2.5703714123857	0.000267444997810084	3.54753043980228	0.990146162442946	3.92053382471166	1.35016241232597	8.94047610279442e-38	FALSE
rs12230872	0.00018769	3.06569343065693	0.995329664382302	1.99402891471746	0.000567931309442371	0.33477508582572	0.979304068380394	-1.88403163165237	0.109997283065085	2.58680549246088e-38	FALSE
rs12230935	0.00020164	-3.06338028169014	0.994984284223231	2.021025317186	0.000672942203365365	-1.55382603482409	0.975570859038593	-0.678292163386538	1.34273315379946	8.87430111439597e-38	FALSE
rs12231036	0.00026244	0.358024691358025	0.993481766132405	-2.45290282874227	0.000503067105530677	-0.360745034423491	0.981624344027243	-1.93449145391643	-4.3873942826587	2.88118691962342e-40	FALSE
rs12231250	4e-04	-0.595	0.99009900990099	-2.13230035743054	0.000810365970128617	1.06663902095746	0.970728133074438	-1.21335637486152	-3.34565673229206	8.16567901380183e-40	FALSE
rs12231675	0.00019321	3.20863309352518	0.995192969160712	2.45408035155326	0.000439164082995863	0.827074549294542	0.983921013865996	-1.7285943130526	0.725486038500659	4.78704097152364e-38	FALSE
rs12231735	0.00039204	-0.757575757575757	0.990294127258737	-2.03333675771586	0.000667171311505615	0.863026517702277	0.975775278941193	-1.4968048978323	-3.53014165554816	6.79002729352514e-40	FALSE
rs12231820	0.00018225	-3.28888888888889	0.995464415257981	2.68596419564697	0.000408553665584368	0.532347172867218	0.985024961147251	-1.96111042843827	0.724853767208701	4.78401521959274e-38	FALSE
rs12231964	0.00022201	4.30201342281879	0.994480385241812	6.60285950250454	0.000386954424869795	2.50107896474498	0.985805417340717	0.955854181220066	7.55871368372461	4.44324442315633e-35	FALSE
rs12296447	0.00010201	1.75247524752475	0.997456237231002	-1.45537686122971	0.000244767388590511	-1.93119824058106	0.990974162788164	-0.505899734578832	-1.96127659580854	3.26002520835538e-39	FALSE
rs12296462	0.00071289	5.95131086142322	0.982489820791401	15.3764753879998	0.00130294516610187	0.394402826794102	0.953758067640392	-1.46275388725057	13.9137215007493	2.55649549553952e-32	FALSE
rs12296475	0.00049284	-5.17117117117117	0.987828959391339	11.003424738871	0.000933960914586589	-0.601149215140236	0.966413608269224	-1.52219569308405	9.4812290457869	3.03835151822527e-34	FALSE
rs12296676	0.00010404	-0.352941176470588	0.997405747650361	-2.91510630059146	0.00022375135805149	0.238533388550721	0.99174273319767	-2.37011664389365	-5.28522294448511	1.1739494614264e-40	FALSE
rs12296967	0.00010816	0.596153846153846	0.997303291898706	-2.78064123587487	0.000278418280206459	2.61769992501355	0.989746004693083	1.10100051983031	-1.67964071604456	4.32049858044697e-39	FALSE
rs12297122	0.00042436	5.23300970873786	0.989502369363423	11.2701568464766	0.000627526276014664	-0.417912769882684	0.977181927673167	-1.80476826445199	9.46538858202464	2.99060180832193e-34	FALSE
rs12297355	0.00053824	1.81034482758621	0.98672265988854	-0.543931261169908	0.000897665490989523	-0.516934681631498	0.967676647316247	-1.5866906726345	-2.13062193380441	2.75216972081489e-39	FALSE
rs12297682	0.00023409	-0.869281045751634	0.994181799563504	-2.19775562618168	0.000655118893801335	-0.743015728136208	0.976202483132037	-1.59961980818001	-3.79737543436169	5.19772579295265e-40	FALSE
rs12297752	0.00185761	1.45475638051044	0.955620734198632	-0.546293667169809	0.00205141717964612	-0.538719915632708	0.929078485373195	-1.18827253759164	-1.73456620476145	4.08959244757555e-39	FALSE
rs12299059	0.00093636	2.18300653594771	0.977126447002127	0.439369645661856	0.00144912481791468	-1.27303804743145	0.94883554520682	-0.717501399610008	-0.278131753948152	1.75469434058306e-38	FALSE
rs12299167	0.00174724	-1.49521531100478	0.958147173322117	-0.515748087439769	0.00207132318265739	-0.403938156394588	0.928439542973766	-1.24286141776628	-1.75860950520605	3.99243778722788e-39	FALSE
rs12299883	0.00095481	-3.15210355987055	0.976686254923414	2.97270248743066	0.00156280850158787	-1.23205710300578	0.945042291091151	-0.733325237892571	2.23937724953809	2.17541312129966e-37	FALSE
rs12301270	0.00022801	0.986754966887417	0.994332058682495	-2.10238136866868	0.000586303221586772	-0.766526350355664	0.978648873598806	-1.63581663019518	-3.73819799886387	5.51459722782125e-40	FALSE
rs12301629	0.00017161	-1.0763358778626	0.995728077615012	-2.15107072065045	0.000460185774478458	0.859642039023584	0.983164310597944	-1.67885557692638	-3.82992629757683	5.03125934311081e-40	FALSE
rs12301708	0.00224676	-2.58438818565401	0.946818170198141	1.69490952696622	0.00260696555334965	0.734126846273259	0.911570500732971	-0.967132913842985	0.727776613123238	4.79801861384498e-38	FALSE
rs12301919	0.00010201	1.51485148514851	0.997456237231002	-1.84258661511999	0.000243212543244972	-1.3719679058067	0.991030983722719	-1.4242828426611	-3.26686945778109	8.83505348038632e-40	FALSE
rs12304408	0.00017689	-0.774436090225564	0.995597220193001	-2.41420423905444	0.000413920958966082	-0.278277928188501	0.984831213701277	-2.05612576991847	-4.47033000897291	2.65187412707794e-40	FALSE
rs12304938	0.00024649	3.81528662420382	0.993875490757082	4.68590224773608	0.000519672921516056	-0.325411711332462	0.981029286265718	-1.9304874755765	2.75541477215958	3.64463458699274e-37	FALSE
rs12305437	0.00051529	1.68281938325991	0.987281591715128	-0.784420403404678	0.00112518136561371	-1.0050296556636	0.959813427856967	-1.12236479734321	-1.90678520074789	3.44259766997493e-39	FALSE
rs12306060	0.00018225	2.35555555555556	0.995464415257981	0.0638371877526125	0.000276125544689495	-2.2057696595015	0.989829586115403	0.11383204232517	0.177669230077783	2.76791868596266e-38	FALSE
rs12307310	0.00170569	1.43099273607748	0.959101743670947	-0.616338321354971	0.00199274761072308	-0.507789749291346	0.93096678582876	-1.21655866992031	-1.83289699127528	3.70659821388353e-39	FALSE
rs12307750	0.00034596	5.47311827956989	0.991425163758651	12.4696204479895	0.000495121466663908	0.144043956006482	0.981909325835532	-1.99599270451612	10.4736277434734	8.19655383807078e-34	FALSE
rs12307865	0.00033489	4.27868852459016	0.991697262593254	6.68200290459523	0.000989276404613958	-1.28106359834032	0.964495021692454	-0.877613242660273	5.80438966193496	7.68788648802873e-36	FALSE
rs12307885	0.000144	0.633333333333333	0.996412913511359	-2.61537133908311	0.000396183791882692	-2.16195829921971	0.985471776721758	0.187247879137853	-2.42812345994526	2.04395787664963e-39	FALSE
rs12308185	0.00035721	5.12169312169312	0.991148793486963	10.636178190467	0.000497102115599184	0.140609063850284	0.981838271520557	-1.99451344739676	8.64166474307024	1.31225994785242e-34	FALSE
rs12309175	0.00033489	5.13114754098361	0.991697262593254	10.6594525006559	0.000495620015992932	0.142317158189463	0.981891439778745	-1.99574155625814	8.66371094439775	1.34151155348453e-34	FALSE
rs12309999	0.00020736	-0.465277777777778	0.99484273526041	-2.52599099051411	0.000859187355513875	0.753877316333424	0.969019252427056	-1.46183281243861	-3.98782380295272	4.29638002643163e-40	FALSE
rs12310523	0.00014641	-0.495867768595041	0.996353098570956	-2.68444463466709	0.000346434348628852	1.61839392495529	0.987272890872666	-0.889078458691157	-3.57352309335825	6.5017639916685e-40	FALSE
rs12311273	1e-04	-2.4	0.997506234413965	-0.124162758541052	0.00033438121582424	0.0449448573137693	0.987710250131691	-2.19849724682882	-2.32266000536988	2.27129810032297e-39	FALSE
rs12312400	0.00011025	2.70476190476191	0.997251326032623	0.699495854217889	0.0002774296116947	-1.03848752130329	0.989782044764383	-1.75808603781867	-1.05859018360079	8.03993774644023e-39	FALSE
rs12312535	0.000196	-5.04285714285714	0.995123892924669	9.99149933107677	0.000687573274251209	-0.856214978364987	0.975052972342485	-1.48809263732835	8.50340669374842	1.14281298363634e-34	FALSE
rs12312555	0.00096721	-2.39549839228296	0.976390630457871	0.928410306884891	0.00146870659753881	-1.23665227765735	0.948179995687135	-0.754959478145166	0.173450828739726	2.75626708691295e-38	FALSE
rs12312616	0.00051529	-1.68281938325991	0.987281591715128	-0.784420403404678	0.00127616047646138	-0.646455102214926	0.954665569896863	-1.34736486914156	-2.13178527254623	2.74896987676672e-39	FALSE
rs12313239	0.00168921	1.42092457420925	0.959480882463352	-0.634381955336606	0.00202916458859997	-0.503250591779701	0.929793790341941	-1.21041893151699	-1.8448008868536	3.66273683437404e-39	FALSE
rs12314692	0.00034225	5	0.991516338330162	10.0091476682825	0.000530933047698486	0.824771555408359	0.980626197836622	-1.63838220167041	8.3707654666121	1.00085188807418e-34	FALSE
rs12314707	0.00018769	-3.11678832116788	0.995329664382302	2.15123786511766	0.000469848383179912	-0.252858060068806	0.982816882677919	-2.00049468504162	0.150743180076036	2.69438401093285e-38	FALSE
rs12314733	0.00073441	2.11808118081181	0.981970771149011	0.194811462525458	0.00168491929061689	-0.135875185185709	0.941001492499996	-1.4064351501968	-1.21162368767134	6.89907839065223e-39	FALSE
rs12314982	1e-04	-0.89	0.997506234413965	-2.60191836951362	0.000253715549373275	-0.645144452424938	0.990647283973693	-2.12988491798561	-4.73180328749923	2.04172150966048e-40	FALSE
rs12315256	0.00023104	-0.967105263157895	0.994257170582714	-2.11494094801601	0.000586298913148056	-0.756596899223265	0.978649027147243	-1.6432206161431	-3.75816156415911	5.40559783430475e-40	FALSE
